date,ride_id,train_number,station_order,station_name,to_station,mileage,arrival_delay,departure_delay,major_holiday
2020-01-11,G1374_20200111_4,G1374,4.0,Anshunxi Railway Station,Guiyangbei Railway Station,101.0,4.0,2.0,False
2020-01-11,G1374_20200111_5,G1374,5.0,Guiyangbei Railway Station,Kailinan Railway Station,127.0,1.0,0.0,False
2020-01-11,G1374_20200111_7,G1374,7.0,Sansui Railway Station,Xinhuangxi Railway Station,67.0,0.0,0.0,False
2020-01-11,G1374_20200111_8,G1374,8.0,Xinhuangxi Railway Station,Huaihuanan Railway Station,88.0,0.0,0.0,False
2020-01-11,G1374_20200111_10,G1374,10.0,Xupunan Railway Station,Loudinan Railway Station,146.0,-2.0,-1.0,False
2020-01-11,G1374_20200111_11,G1374,11.0,Loudinan Railway Station,Shaoshannan Railway Station,59.0,0.0,-1.0,False
2020-01-11,G1374_20200111_12,G1374,12.0,Shaoshannan Railway Station,Xiangtanbei Railway Station,40.0,-1.0,-2.0,False
2020-01-11,G1374_20200111_13,G1374,13.0,Xiangtanbei Railway Station,Changshanan Railway Station,26.0,-1.0,-1.0,False
2020-01-11,G1374_20200111_14,G1374,14.0,Changshanan Railway Station,Pingxiangbei Railway Station,65.0,-2.0,-2.0,False
2020-01-11,G1374_20200111_15,G1374,15.0,Pingxiangbei Railway Station,Xinyubei Railway Station,110.0,0.0,-1.0,False
2020-01-11,G1374_20200111_16,G1374,16.0,Xinyubei Railway Station,Nanchangxi Railway Station,127.0,0.0,-1.0,False
2020-01-11,G1374_20200111_17,G1374,17.0,Nanchangxi Railway Station,Jinxiannan Railway Station,258.0,-1.0,-1.0,False
2020-01-11,G1374_20200111_18,G1374,18.0,Jinxiannan Railway Station,Yingtanbei Railway Station,82.0,0.0,-2.0,False
2020-01-11,G1374_20200111_19,G1374,19.0,Yingtanbei Railway Station,Shangrao Railway Station,52.0,-1.0,-2.0,False
2020-01-11,G1374_20200111_20,G1374,20.0,Shangrao Railway Station,Quzhou Railway Station,102.0,0.0,-1.0,False
2020-01-11,G1374_20200111_21,G1374,21.0,Quzhou Railway Station,Longyou Railway Station,29.0,-2.0,-2.0,False
2020-01-11,G1374_20200111_22,G1374,22.0,Longyou Railway Station,Jinhua Railway Station,49.0,-1.0,-2.0,False
2020-01-11,G1374_20200111_23,G1374,23.0,Jinhua Railway Station,Yiwu Railway Station,48.0,-1.0,-2.0,False
2020-01-11,G1374_20200111_24,G1374,24.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,0.0,-1.0,False
2020-01-11,G1374_20200111_25,G1374,25.0,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75.0,-3.0,-2.0,False
2020-01-11,G1374_20200111_26,G1374,26.0,Jiaxingnan Railway Station,Shanghaihongqiao Railway Station,84.0,0.0,-1.0,False
2020-01-11,G1378_20200111_1,G1378,1.0,Kunmingnan Railway Station,Qujingbei Railway Station,128.0,0.0,-1.0,False
2020-01-11,G1378_20200111_2,G1378,2.0,Qujingbei Railway Station,Panzhou Railway Station,84.0,-1.0,0.0,False
2020-01-11,G1378_20200111_3,G1378,3.0,Panzhou Railway Station,Guiyangbei Railway Station,251.0,6.0,5.0,False
2020-01-11,G1378_20200111_4,G1378,4.0,Guiyangbei Railway Station,Guidingbei Railway Station,60.0,2.0,0.0,False
2020-01-11,G1378_20200111_5,G1378,5.0,Guidingbei Railway Station,Sansui Railway Station,159.0,0.0,0.0,False
2020-01-11,G1378_20200111_6,G1378,6.0,Sansui Railway Station,Huaihuanan Railway Station,155.0,0.0,0.0,False
2020-01-11,G1378_20200111_7,G1378,7.0,Huaihuanan Railway Station,Xinhuanan Railway Station,118.0,-1.0,-1.0,False
2020-01-11,G1378_20200111_8,G1378,8.0,Xinhuanan Railway Station,Loudinan Railway Station,89.0,-2.0,-2.0,False
2020-01-11,G1378_20200111_9,G1378,9.0,Loudinan Railway Station,Changshanan Railway Station,125.0,0.0,0.0,False
2020-01-11,G1378_20200111_10,G1378,10.0,Changshanan Railway Station,Pingxiangbei Railway Station,65.0,-2.0,-1.0,False
2020-01-11,G1378_20200111_11,G1378,11.0,Pingxiangbei Railway Station,Yichun Railway Station,21.0,2.0,0.0,False
2020-01-11,G1378_20200111_12,G1378,12.0,Yichun Railway Station,Xinyubei Railway Station,49.0,1.0,0.0,False
2020-01-11,G1378_20200111_13,G1378,13.0,Xinyubei Railway Station,Nanchangxi Railway Station,127.0,2.0,0.0,False
2020-01-11,G1378_20200111_14,G1378,14.0,Nanchangxi Railway Station,Yingtanbei Railway Station,140.0,0.0,-2.0,False
2020-01-11,G1378_20200111_15,G1378,15.0,Yingtanbei Railway Station,Jiangshan Railway Station,173.0,-2.0,-2.0,False
2020-01-11,G1378_20200111_16,G1378,16.0,Jiangshan Railway Station,Longyou Railway Station,59.0,-2.0,-2.0,False
2020-01-11,G1378_20200111_17,G1378,17.0,Longyou Railway Station,Yiwu Railway Station,101.0,-1.0,-1.0,False
2020-01-11,G1378_20200111_18,G1378,18.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,0.0,-1.0,False
2020-01-11,G1378_20200111_19,G1378,19.0,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75.0,-3.0,-1.0,False
2020-01-11,G1378_20200111_20,G1378,20.0,Jiaxingnan Railway Station,Shanghaihongqiao Railway Station,84.0,-2.0,-1.0,False
2020-01-11,G1378_20200111_21,G1378,21.0,Shanghaihongqiao Railway Station,Suzhoubei Railway Station,81.0,-2.0,0.0,False
2020-01-11,G1378_20200111_22,G1378,22.0,Suzhoubei Railway Station,Wuxidong Railway Station,27.0,0.0,-1.0,False
2020-01-11,G1378_20200111_23,G1378,23.0,Wuxidong Railway Station,Changzhoubei Railway Station,57.0,0.0,-1.0,False
2020-01-11,G1378_20200111_24,G1378,24.0,Changzhoubei Railway Station,Zhenjiangnan Railway Station,65.0,0.0,-1.0,False
2020-01-11,G1378_20200111_25,G1378,25.0,Zhenjiangnan Railway Station,Nanjingnan Railway Station,65.0,0.0,-1.0,False
2020-01-11,G1380_20200111_1,G1380,1.0,Kunmingnan Railway Station,Qujingbei Railway Station,128.0,0.0,-1.0,False
2020-01-11,G1380_20200111_2,G1380,2.0,Qujingbei Railway Station,Panzhou Railway Station,84.0,-2.0,0.0,False
2020-01-11,G1380_20200111_3,G1380,3.0,Panzhou Railway Station,Guanling Railway Station,105.0,5.0,5.0,False
2020-01-11,G1380_20200111_4,G1380,4.0,Guanling Railway Station,Guiyangbei Railway Station,146.0,6.0,4.0,False
2020-01-11,G1380_20200111_5,G1380,5.0,Guiyangbei Railway Station,Kailinan Railway Station,127.0,3.0,0.0,False
2020-01-11,G1380_20200111_6,G1380,6.0,Kailinan Railway Station,Tongrennan Railway Station,140.0,-1.0,0.0,False
2020-01-11,G1380_20200111_7,G1380,7.0,Tongrennan Railway Station,Huaihuanan Railway Station,107.0,1.0,0.0,False
2020-01-11,G1380_20200111_8,G1380,8.0,Huaihuanan Railway Station,Shaoyangbei Railway Station,155.0,-1.0,-1.0,False
2020-01-11,G1380_20200111_9,G1380,9.0,Shaoyangbei Railway Station,Loudinan Railway Station,52.0,-1.0,-1.0,False
2020-01-11,G1380_20200111_10,G1380,10.0,Loudinan Railway Station,Xiangtanbei Railway Station,99.0,0.0,0.0,False
2020-01-11,G1380_20200111_11,G1380,11.0,Xiangtanbei Railway Station,Changshanan Railway Station,26.0,1.0,-1.0,False
2020-01-11,G1380_20200111_14,G1380,14.0,Pingxiangbei Railway Station,Xinyubei Railway Station,110.0,1.0,-1.0,False
2020-01-11,G1380_20200111_17,G1380,17.0,Nanchangxi Railway Station,Fuzhoudong Railway Station,137.0,-1.0,-1.0,False
2020-01-11,G1380_20200111_18,G1380,18.0,Fuzhoudong Railway Station,Yiyang Railway Station,44.0,0.0,-1.0,False
2020-01-11,G1380_20200111_20,G1380,20.0,Shangrao Railway Station,Quzhou Railway Station,102.0,0.0,-1.0,False
2020-01-11,G1380_20200111_21,G1380,21.0,Quzhou Railway Station,Jinhua Railway Station,41.0,-1.0,-1.0,False
2020-01-11,G1380_20200111_22,G1380,22.0,Jinhua Railway Station,Yiwu Railway Station,48.0,0.0,-1.0,False
2020-01-11,G1380_20200111_23,G1380,23.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,1.0,-1.0,False
2020-01-11,G1380_20200111_24,G1380,24.0,Hangzhoudong Railway Station,Yixing Railway Station,127.0,3.0,1.0,False
2020-01-11,G1380_20200111_25,G1380,25.0,Yixing Railway Station,Nanjingnan Railway Station,177.0,0.0,-1.0,False
2020-01-11,G1422_20200111_1,G1422,1.0,Yuxi Railway Station,Kunmingnan Railway Station,79.0,0.0,-1.0,False
2020-01-11,G1422_20200111_2,G1422,2.0,Kunmingnan Railway Station,Songming Railway Station,52.0,-2.0,-1.0,False
2020-01-11,G1422_20200111_3,G1422,3.0,Songming Railway Station,Qujingbei Railway Station,76.0,-1.0,0.0,False
2020-01-11,G1422_20200111_4,G1422,4.0,Qujingbei Railway Station,Fuyuanbei Railway Station,52.0,-2.0,0.0,False
2020-01-11,G1422_20200111_5,G1422,5.0,Fuyuanbei Railway Station,Panzhou Railway Station,32.0,-2.0,0.0,False
2020-01-11,G1422_20200111_6,G1422,6.0,Panzhou Railway Station,Anshunxi Railway Station,150.0,3.0,-1.0,False
2020-01-11,G1422_20200111_7,G1422,7.0,Anshunxi Railway Station,Guiyangbei Railway Station,101.0,-1.0,-1.0,False
2020-01-11,G1422_20200111_8,G1422,8.0,Guiyangbei Railway Station,Guidingbei Railway Station,60.0,-3.0,0.0,False
2020-01-11,G1422_20200111_9,G1422,9.0,Guidingbei Railway Station,Sansui Railway Station,159.0,-1.0,0.0,False
2020-01-11,G1422_20200111_10,G1422,10.0,Sansui Railway Station,Xinhuangxi Railway Station,67.0,-1.0,0.0,False
2020-01-11,G1422_20200111_11,G1422,11.0,Xinhuangxi Railway Station,Huaihuanan Railway Station,88.0,-1.0,-1.0,False
2020-01-11,G1422_20200111_13,G1422,13.0,Xupunan Railway Station,Xinhuanan Railway Station,57.0,-4.0,-2.0,False
2020-01-11,G1422_20200111_14,G1422,14.0,Xinhuanan Railway Station,Shaoyangbei Railway Station,37.0,0.0,-1.0,False
2020-01-11,G1422_20200111_15,G1422,15.0,Shaoyangbei Railway Station,Changshanan Railway Station,177.0,-1.0,-2.0,False
2020-01-11,G1422_20200111_17,G1422,17.0,Lilingdong Railway Station,Yichun Railway Station,90.0,-1.0,-1.0,False
2020-01-11,G1422_20200111_18,G1422,18.0,Yichun Railway Station,Gaoan Railway Station,129.0,0.0,-1.0,False
2020-01-11,G1422_20200111_20,G1422,20.0,Nanchangxi Railway Station,Fuzhoudong Railway Station,137.0,-1.0,-1.0,False
2020-01-11,G1422_20200111_21,G1422,21.0,Fuzhoudong Railway Station,Shangrao Railway Station,144.0,-2.0,-3.0,False
2020-01-11,G1422_20200111_22,G1422,22.0,Shangrao Railway Station,Jiangshan Railway Station,72.0,-3.0,-2.0,False
2020-01-11,G1422_20200111_24,G1422,24.0,Jinhua Railway Station,Yiwu Railway Station,48.0,-1.0,-2.0,False
2020-01-11,G1422_20200111_25,G1422,25.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,-1.0,-1.0,False
2020-01-11,G1422_20200111_26,G1422,26.0,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75.0,-3.0,-1.0,False
2020-01-11,G1502_20200111_1,G1502,1.0,Nanningdong Railway Station,Laibinbei Railway Station,65.0,0.0,-1.0,False
2020-01-11,G1502_20200111_2,G1502,2.0,Laibinbei Railway Station,Liuzhou Railway Station,147.0,0.0,0.0,False
2020-01-11,G1502_20200111_3,G1502,3.0,Liuzhou Railway Station,Luzhaibei Railway Station,57.0,1.0,1.0,False
2020-01-11,G1502_20200111_4,G1502,4.0,Luzhaibei Railway Station,Guilinbei Railway Station,107.0,1.0,0.0,False
2020-01-11,G1502_20200111_5,G1502,5.0,Guilinbei Railway Station,Xinganbei Railway Station,57.0,-2.0,-1.0,False
2020-01-11,G1502_20200111_6,G1502,6.0,Xinganbei Railway Station,Quanzhounan Railway Station,52.0,-1.0,-1.0,False
2020-01-11,G1502_20200111_7,G1502,7.0,Quanzhounan Railway Station,Dongandong Railway Station,61.0,0.0,0.0,False
2020-01-11,G1502_20200111_8,G1502,8.0,Dongandong Railway Station,Yongzhou Railway Station,29.0,1.0,0.0,False
2020-01-11,G1502_20200111_9,G1502,9.0,Yongzhou Railway Station,Qiyang Railway Station,33.0,-1.0,-1.0,False
2020-01-11,G1502_20200111_10,G1502,10.0,Qiyang Railway Station,Qidong Railway Station,29.0,1.0,0.0,False
2020-01-11,G1502_20200111_11,G1502,11.0,Qidong Railway Station,Hengyangdong Railway Station,73.0,0.0,-1.0,False
2020-01-11,G1502_20200111_12,G1502,12.0,Hengyangdong Railway Station,Zhuzhouxi Railway Station,41.0,-2.0,0.0,False
2020-01-11,G1502_20200111_13,G1502,13.0,Zhuzhouxi Railway Station,Changshanan Railway Station,136.0,0.0,-1.0,False
2020-01-11,G1502_20200111_14,G1502,14.0,Changshanan Railway Station,Pingxiangbei Railway Station,65.0,-5.0,-1.0,False
2020-01-11,G1502_20200111_15,G1502,15.0,Pingxiangbei Railway Station,Xinyubei Railway Station,110.0,1.0,0.0,False
2020-01-11,G1502_20200111_16,G1502,16.0,Xinyubei Railway Station,Nanchangxi Railway Station,127.0,0.0,-1.0,False
2020-01-11,G1502_20200111_17,G1502,17.0,Nanchangxi Railway Station,Yingtanbei Railway Station,140.0,-1.0,-1.0,False
2020-01-11,G1502_20200111_18,G1502,18.0,Yingtanbei Railway Station,Shangrao Railway Station,52.0,-1.0,-2.0,False
2020-01-11,G1502_20200111_19,G1502,19.0,Shangrao Railway Station,Jinhua Railway Station,282.0,-1.0,-1.0,False
2020-01-11,G1502_20200111_20,G1502,20.0,Jinhua Railway Station,Yiwu Railway Station,48.0,-3.0,-2.0,False
2020-01-11,G1502_20200111_21,G1502,21.0,Yiwu Railway Station,Zhuji Railway Station,79.0,-1.0,-1.0,False
2020-01-11,G1502_20200111_22,G1502,22.0,Zhuji Railway Station,Hangzhoudong Railway Station,66.0,0.0,-1.0,False
2020-01-11,G1502_20200111_23,G1502,23.0,Hangzhoudong Railway Station,Jiaxingnan Railway Station,75.0,-3.0,-1.0,False
2020-01-11,G1502_20200111_24,G1502,24.0,Jiaxingnan Railway Station,Songjiangnan Railway Station,53.0,2.0,0.0,False
2020-01-11,G1502_20200111_25,G1502,25.0,Songjiangnan Railway Station,Shanghaihongqiao Railway Station,31.0,-1.0,-3.0,False
2020-01-11,G1504_20200111_1,G1504,1.0,Nanningdong Railway Station,Liuzhou Railway Station,212.0,0.0,-1.0,False
2020-01-11,G1504_20200111_2,G1504,2.0,Liuzhou Railway Station,Yongfunan Railway Station,72.0,2.0,0.0,False
2020-01-11,G1504_20200111_3,G1504,3.0,Yongfunan Railway Station,Guilinbei Railway Station,92.0,-1.0,-1.0,False
2020-01-11,G1504_20200111_4,G1504,4.0,Guilinbei Railway Station,Quanzhounan Railway Station,109.0,-1.0,-1.0,False
2020-01-11,G1504_20200111_5,G1504,5.0,Quanzhounan Railway Station,Dongandong Railway Station,61.0,-1.0,-1.0,False
2020-01-11,G1504_20200111_6,G1504,6.0,Dongandong Railway Station,Yongzhou Railway Station,29.0,0.0,-1.0,False
2020-01-11,G1504_20200111_7,G1504,7.0,Yongzhou Railway Station,Qiyang Railway Station,33.0,-3.0,0.0,False
2020-01-11,G1504_20200111_8,G1504,8.0,Qiyang Railway Station,Qidong Railway Station,29.0,0.0,0.0,False
2020-01-11,G1504_20200111_9,G1504,9.0,Qidong Railway Station,Hengyangdong Railway Station,73.0,-1.0,0.0,False
2020-01-11,G1504_20200111_10,G1504,10.0,Hengyangdong Railway Station,Zhuzhouxi Railway Station,41.0,-1.0,-1.0,False
2020-01-11,G1504_20200111_11,G1504,11.0,Zhuzhouxi Railway Station,Changshanan Railway Station,136.0,0.0,0.0,False
2020-01-11,G1504_20200111_12,G1504,12.0,Changshanan Railway Station,Pingxiangbei Railway Station,65.0,-4.0,-2.0,False
2020-01-11,G1504_20200111_13,G1504,13.0,Pingxiangbei Railway Station,Xinyubei Railway Station,110.0,2.0,1.0,False
2020-01-11,G1504_20200111_14,G1504,14.0,Xinyubei Railway Station,Nanchangxi Railway Station,127.0,1.0,0.0,False
2020-01-11,G1504_20200111_15,G1504,15.0,Nanchangxi Railway Station,Yingtanbei Railway Station,140.0,1.0,-1.0,False
2020-01-11,G1504_20200111_16,G1504,16.0,Yingtanbei Railway Station,Shangrao Railway Station,52.0,-1.0,-2.0,False
2020-01-11,G1504_20200111_17,G1504,17.0,Shangrao Railway Station,Yushannan Railway Station,6.0,-1.0,-1.0,False
2020-01-11,G1504_20200111_18,G1504,18.0,Yushannan Railway Station,Jinhua Railway Station,146.0,-1.0,-2.0,False
2020-01-11,G1504_20200111_19,G1504,19.0,Jinhua Railway Station,Yiwu Railway Station,48.0,-2.0,-1.0,False
2020-01-11,G1504_20200111_20,G1504,20.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,0.0,-1.0,False
2020-01-11,G1504_20200111_21,G1504,21.0,Hangzhoudong Railway Station,Huzhou Railway Station,71.0,-1.0,0.0,False
2020-01-11,G1504_20200111_22,G1504,22.0,Huzhou Railway Station,Changxing Railway Station,20.0,0.0,-1.0,False
2020-01-11,G1504_20200111_23,G1504,23.0,Changxing Railway Station,Yixing Railway Station,36.0,1.0,0.0,False
2020-01-11,G1504_20200111_24,G1504,24.0,Yixing Railway Station,Liyang Railway Station,31.0,0.0,-1.0,False
2020-01-11,G1504_20200111_25,G1504,25.0,Liyang Railway Station,Nanjingnan Railway Station,98.0,1.0,0.0,False
2020-01-11,G1506_20200111_1,G1506,1.0,Nanningdong Railway Station,Laibinbei Railway Station,65.0,0.0,0.0,False
2020-01-11,G1506_20200111_2,G1506,2.0,Laibinbei Railway Station,Liuzhou Railway Station,147.0,1.0,0.0,False
2020-01-11,G1506_20200111_3,G1506,3.0,Liuzhou Railway Station,Guilinbei Railway Station,164.0,4.0,3.0,False
2020-01-11,G1506_20200111_4,G1506,4.0,Guilinbei Railway Station,Quanzhounan Railway Station,109.0,-1.0,0.0,False
2020-01-11,G1506_20200111_5,G1506,5.0,Quanzhounan Railway Station,Yongzhou Railway Station,90.0,-1.0,0.0,False
2020-01-11,G1506_20200111_6,G1506,6.0,Yongzhou Railway Station,Qiyang Railway Station,33.0,-2.0,0.0,False
2020-01-11,G1506_20200111_7,G1506,7.0,Qiyang Railway Station,Qidong Railway Station,29.0,0.0,0.0,False
2020-01-11,G1506_20200111_8,G1506,8.0,Qidong Railway Station,Hengyangdong Railway Station,73.0,0.0,0.0,False
2020-01-11,G1506_20200111_9,G1506,9.0,Hengyangdong Railway Station,Zhuzhouxi Railway Station,41.0,-2.0,-1.0,False
2020-01-11,G1506_20200111_10,G1506,10.0,Zhuzhouxi Railway Station,Changshanan Railway Station,136.0,0.0,-1.0,False
2020-01-11,G1506_20200111_11,G1506,11.0,Changshanan Railway Station,Yichun Railway Station,105.0,-3.0,-1.0,False
2020-01-11,G1506_20200111_12,G1506,12.0,Yichun Railway Station,Xinyubei Railway Station,49.0,0.0,0.0,False
2020-01-11,G1506_20200111_15,G1506,15.0,Nanchangxi Railway Station,Fuzhoudong Railway Station,137.0,1.0,0.0,False
2020-01-11,G1506_20200111_16,G1506,16.0,Fuzhoudong Railway Station,Shangrao Railway Station,144.0,2.0,1.0,False
2020-01-11,G1506_20200111_17,G1506,17.0,Shangrao Railway Station,Quzhou Railway Station,102.0,1.0,1.0,False
2020-01-11,G1506_20200111_18,G1506,18.0,Quzhou Railway Station,Longyou Railway Station,29.0,0.0,-1.0,False
2020-01-11,G1506_20200111_19,G1506,19.0,Longyou Railway Station,Jinhua Railway Station,49.0,0.0,-1.0,False
2020-01-11,G1506_20200111_20,G1506,20.0,Jinhua Railway Station,Yiwu Railway Station,48.0,0.0,-1.0,False
2020-01-11,G1506_20200111_21,G1506,21.0,Yiwu Railway Station,Hangzhoudong Railway Station,12.0,0.0,-1.0,False
2020-01-11,G1506_20200111_22,G1506,22.0,Hangzhoudong Railway Station,Huzhou Railway Station,71.0,1.0,-1.0,False
2020-01-11,G1506_20200111_23,G1506,23.0,Huzhou Railway Station,Yixing Railway Station,56.0,-1.0,-1.0,False
2020-01-11,G1506_20200111_24,G1506,24.0,Yixing Railway Station,Liyang Railway Station,31.0,-1.0,-1.0,False
2020-01-11,G1506_20200111_25,G1506,25.0,Liyang Railway Station,Nanjingnan Railway Station,98.0,1.0,0.0,False
2020-01-11,G1604_20200111_1,G1604,1.0,Shenzhenbei Railway Station,Shenzhenpingshan Railway Station,36.0,0.0,-2.0,False
2020-01-11,G1604_20200111_2,G1604,2.0,Shenzhenpingshan Railway Station,Shanwei Railway Station,120.0,2.0,2.0,False
2020-01-11,G1604_20200111_3,G1604,3.0,Shanwei Railway Station,Chaoyang Railway Station,123.0,1.0,1.0,False
2020-01-11,G1604_20200111_4,G1604,4.0,Chaoyang Railway Station,Chaoshan Railway Station,26.0,-3.0,-1.0,False
2020-01-11,G1604_20200111_5,G1604,5.0,Chaoshan Railway Station,Zhaoan Railway Station,59.0,-3.0,-1.0,False
2020-01-11,G1604_20200111_6,G1604,6.0,Zhaoan Railway Station,Zhangpu Railway Station,63.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_7,G1604,7.0,Zhangpu Railway Station,Zhangzhou Railway Station,45.0,-2.0,-1.0,False
2020-01-11,G1604_20200111_8,G1604,8.0,Zhangzhou Railway Station,Longyan Railway Station,114.0,-2.0,-2.0,False
2020-01-11,G1604_20200111_9,G1604,9.0,Longyan Railway Station,Sanmingbei Railway Station,191.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_10,G1604,10.0,Sanmingbei Railway Station,Nanpingshi Railway Station,207.0,175.0,175.0,False
2020-01-11,G1604_20200111_11,G1604,11.0,Nanpingshi Railway Station,Shangrao Railway Station,115.0,127.0,127.0,False
2020-01-11,G1604_20200111_12,G1604,12.0,Shangrao Railway Station,Dexing Railway Station,1.0,1.0,0.0,False
2020-01-11,G1604_20200111_13,G1604,13.0,Dexing Railway Station,Wuyuan Railway Station,31.0,0.0,0.0,False
2020-01-11,G1604_20200111_14,G1604,14.0,Wuyuan Railway Station,Huangshanbei Railway Station,76.0,0.0,0.0,False
2020-01-11,G1604_20200111_15,G1604,15.0,Huangshanbei Railway Station,Xixianbei Railway Station,36.0,-2.0,-2.0,False
2020-01-11,G1604_20200111_16,G1604,16.0,Xixianbei Railway Station,Jixibei Railway Station,77.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_17,G1604,17.0,Jixibei Railway Station,Qiandaohu Railway Station,24.0,-6.0,-11.0,False
2020-01-11,G1604_20200111_18,G1604,18.0,Qiandaohu Railway Station,Jiande Railway Station,31.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_19,G1604,19.0,Jiande Railway Station,Tonglu Railway Station,39.0,-34.0,-34.0,False
2020-01-11,G1604_20200111_20,G1604,20.0,Tonglu Railway Station,Hangzhoudong Railway Station,96.0,0.0,-1.0,False
2020-01-11,G1604_20200111_21,G1604,21.0,Hangzhoudong Railway Station,Huzhou Railway Station,71.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_22,G1604,22.0,Huzhou Railway Station,Yixing Railway Station,56.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_23,G1604,23.0,Yixing Railway Station,Lishui Railway Station,83.0,-1.0,-1.0,False
2020-01-11,G1604_20200111_24,G1604,24.0,Lishui Railway Station,Nanjingnan Railway Station,46.0,-1.0,-2.0,False
2020-01-11,G164_20200111_1,G164,1.0,Cangnan Railway Station,Pingyang Railway Station,17.0,0.0,-1.0,False
2020-01-11,G164_20200111_2,G164,2.0,Pingyang Railway Station,Ruian Railway Station,17.0,181.0,181.0,False
2020-01-11,G164_20200111_3,G164,3.0,Ruian Railway Station,Wenzhounan Railway Station,23.0,-1.0,-1.0,False
2020-01-11,G164_20200111_4,G164,4.0,Wenzhounan Railway Station,Qingtian Railway Station,40.0,-2.0,0.0,False
2020-01-11,G164_20200111_5,G164,5.0,Qingtian Railway Station,Lishui Railway Station,147.0,0.0,-1.0,False
2020-01-11,G164_20200111_6,G164,6.0,Lishui Railway Station,Jinyunxi Railway Station,29.0,0.0,0.0,False
2020-01-11,G164_20200111_7,G164,7.0,Jinyunxi Railway Station,Yongkangnan Railway Station,21.0,0.0,-1.0,False
2020-01-11,G164_20200111_8,G164,8.0,Yongkangnan Railway Station,Wuyibei Railway Station,24.0,0.0,0.0,False
2020-01-11,G164_20200111_9,G164,9.0,Wuyibei Railway Station,Jinhuanan Railway Station,19.0,0.0,-1.0,False
2020-01-11,G164_20200111_10,G164,10.0,Jinhuanan Railway Station,Yiwu Railway Station,45.0,0.0,0.0,False
2020-01-11,G164_20200111_11,G164,11.0,Yiwu Railway Station,Zhuji Railway Station,79.0,-1.0,-1.0,False
2020-01-11,G164_20200111_12,G164,12.0,Zhuji Railway Station,Hangzhoudong Railway Station,66.0,1.0,-1.0,False
2020-01-11,G164_20200111_13,G164,13.0,Hangzhoudong Railway Station,Huzhou Railway Station,71.0,-1.0,-1.0,False
2020-01-11,G164_20200111_14,G164,14.0,Huzhou Railway Station,Yixing Railway Station,56.0,1.0,0.0,False
2020-01-11,G164_20200111_15,G164,15.0,Yixing Railway Station,Liyang Railway Station,31.0,1.0,0.0,False
2020-01-11,G164_20200111_16,G164,16.0,Liyang Railway Station,Lishui Railway Station,12.0,1.0,0.0,False
2020-01-11,G164_20200111_17,G164,17.0,Lishui Railway Station,Nanjingnan Railway Station,46.0,0.0,-1.0,False
2020-01-11,G164_20200111_18,G164,18.0,Nanjingnan Railway Station,Xuzhoudong Railway Station,331.0,-2.0,-2.0,False
2020-01-11,G164_20200111_19,G164,19.0,Xuzhoudong Railway Station,Tengzhoudong Railway Station,101.0,-187.0,-189.0,False
2020-01-11,G164_20200111_20,G164,20.0,Tengzhoudong Railway Station,Taian Railway Station,126.0,5.0,5.0,False
2020-01-11,G164_20200111_21,G164,21.0,Taian Railway Station,Jinanxi Railway Station,59.0,4.0,2.0,False
2020-01-11,G164_20200111_22,G164,22.0,Jinanxi Railway Station,Dezhoudong Railway Station,92.0,2.0,2.0,False
2020-01-11,G164_20200111_23,G164,23.0,Dezhoudong Railway Station,Tianjinnan Railway Station,192.0,2.0,-1.0,False
2020-01-11,G164_20200111_24,G164,24.0,Tianjinnan Railway Station,Beijingnan Railway Station,122.0,-1.0,-1.0,False
2020-01-11,G1688_20200111_1,G1688,1.0,Shamenbei Railway Station,Jinjiang Railway Station,46.0,0.0,-1.0,False
2020-01-11,G1688_20200111_2,G1688,2.0,Jinjiang Railway Station,Quanzhou Railway Station,25.0,-1.0,-2.0,False
2020-01-11,G1688_20200111_4,G1688,4.0,Futian Railway Station,Fuqing Railway Station,50.0,-1.0,-2.0,False
2020-01-11,G1688_20200111_5,G1688,5.0,Fuqing Railway Station,Fuzhounan Railway Station,36.0,-2.0,-2.0,False
2020-01-11,G1688_20200111_6,G1688,6.0,Fuzhounan Railway Station,Fuzhou Railway Station,19.0,-2.0,-2.0,False
2020-01-11,G1688_20200111_7,G1688,7.0,Fuzhou Railway Station,Gutianbei Railway Station,79.0,-3.0,-1.0,False
2020-01-11,G1688_20200111_8,G1688,8.0,Gutianbei Railway Station,Yanping Railway Station,42.0,-1.0,-2.0,False
2020-01-11,G1688_20200111_9,G1688,9.0,Yanping Railway Station,Nanpingshi Railway Station,134.0,497.0,497.0,False
2020-01-11,G1688_20200111_10,G1688,10.0,Nanpingshi Railway Station,Wuyishanbei Railway Station,35.0,468.0,468.0,False
